user_id,age,gender,location,income_level,activity_score,rewards
2629,59,Other,Chennai,Low,88,Coupon10
2630,27,Female,Mumbai,High,5,Voucher;Cashback;TShirt
2631,55,Female,Kolkata,Medium,21,Cashback;Coupon10;Voucher
2632,23,Male,Mumbai,Medium,85,TShirt
2633,60,Male,Mumbai,High,8,Coupon10;Voucher
2634,54,Female,Kolkata,High,95,Voucher;TShirt
2635,37,Female,Bangalore,Medium,32,Coupon10
2636,45,Female,Delhi,Medium,16,Cashback
2637,40,Female,Bangalore,High,46,Voucher;TShirt;Coupon10
2638,49,Female,Bangalore,High,72,Voucher;GiftCard
2639,50,Male,Chennai,Low,56,GiftCard;Coupon10;TShirt
2640,26,Other,Delhi,Medium,73,Cashback;TShirt
2641,43,Female,Kolkata,High,46,Cashback;GiftCard;Coupon10
2642,28,Male,Chennai,Low,42,Cashback
2643,46,Female,Kolkata,Medium,12,Coupon10
2644,37,Female,Chennai,High,32,Cashback
2645,42,Male,Kolkata,Low,76,Coupon10
2646,31,Female,Chennai,Medium,8,TShirt;GiftCard;Voucher
2647,48,Other,Kolkata,Medium,18,Voucher;Cashback
2648,46,Female,Chennai,High,68,TShirt;Cashback
2649,28,Other,Chennai,Medium,62,GiftCard;TShirt;Cashback
2650,26,Male,Mumbai,High,65,Voucher;Cashback
2651,36,Male,Mumbai,High,57,Voucher;TShirt;Cashback
2652,32,Other,Bangalore,Low,88,GiftCard
2653,28,Female,Kolkata,Medium,46,GiftCard;TShirt
2654,28,Male,Delhi,High,81,TShirt;Coupon10
2655,26,Female,Chennai,Medium,44,Coupon10
2656,60,Other,Bangalore,Medium,97,Cashback;Coupon10;TShirt
2657,29,Female,Bangalore,High,25,TShirt;Cashback
2658,33,Female,Delhi,High,52,Voucher
2659,23,Female,Delhi,High,45,Coupon10
2660,35,Female,Bangalore,High,80,TShirt;Cashback;Voucher
2661,58,Female,Mumbai,Medium,47,Coupon10;TShirt
2662,41,Male,Mumbai,Medium,45,Coupon10
2663,23,Male,Kolkata,Medium,50,Cashback;TShirt;GiftCard
2664,31,Other,Chennai,Low,87,GiftCard;Voucher;Coupon10
2665,43,Other,Delhi,Medium,31,TShirt;Coupon10;Voucher
2666,50,Female,Delhi,Medium,12,Cashback;TShirt;Voucher
2667,37,Male,Delhi,Medium,83,Cashback;GiftCard
2668,33,Male,Bangalore,Low,50,TShirt;GiftCard
2669,46,Female,Mumbai,Low,3,Voucher
2670,37,Male,Delhi,Low,9,Cashback;TShirt
2671,42,Female,Delhi,Medium,42,Cashback;GiftCard
2672,47,Male,Bangalore,High,0,TShirt;GiftCard;Coupon10
2673,27,Other,Mumbai,Medium,39,GiftCard
2674,27,Male,Kolkata,Medium,32,Coupon10;Voucher
2675,23,Male,Chennai,Low,16,Coupon10
2676,27,Other,Delhi,High,71,Cashback;Coupon10;TShirt
2677,19,Other,Mumbai,Medium,54,Coupon10;GiftCard;TShirt
2678,26,Other,Mumbai,Low,94,Voucher
2679,31,Other,Bangalore,High,88,Coupon10;GiftCard;Cashback
2680,28,Male,Chennai,Low,97,Coupon10;Voucher
2681,56,Male,Mumbai,High,98,Coupon10;Cashback
2682,56,Female,Bangalore,Medium,28,TShirt
2683,24,Male,Kolkata,Medium,43,TShirt;GiftCard;Cashback
2684,36,Other,Delhi,High,40,Voucher;Coupon10;TShirt
2685,46,Female,Delhi,Medium,1,Cashback;Coupon10
2686,43,Female,Mumbai,High,96,TShirt;Coupon10;Cashback
2687,59,Other,Mumbai,High,8,TShirt;Cashback;Voucher
2688,49,Female,Bangalore,Low,76,Cashback;Voucher
2689,50,Male,Mumbai,Medium,57,Voucher;Cashback;GiftCard
2690,52,Other,Delhi,Medium,73,TShirt;Coupon10;Voucher
2691,25,Other,Bangalore,Low,61,Coupon10
2692,50,Male,Delhi,High,82,GiftCard;Coupon10;TShirt
2693,42,Female,Mumbai,Low,87,Coupon10;Voucher;GiftCard
2694,52,Male,Bangalore,Medium,71,TShirt;Voucher;GiftCard
2695,34,Female,Kolkata,Medium,35,Coupon10;Voucher;Cashback
2696,40,Other,Bangalore,High,11,Voucher;Cashback;Coupon10
2697,19,Male,Kolkata,Low,2,TShirt;Coupon10;GiftCard
2698,46,Male,Kolkata,Low,77,Voucher
2699,44,Other,Bangalore,Low,74,Coupon10;TShirt
2700,36,Other,Delhi,High,73,GiftCard
2701,39,Male,Kolkata,High,68,Cashback
2702,18,Female,Kolkata,High,99,GiftCard
2703,23,Female,Kolkata,Medium,36,Voucher;GiftCard
2704,37,Male,Kolkata,High,47,Coupon10;Voucher
2705,48,Other,Bangalore,Low,78,Cashback
2706,18,Other,Mumbai,Low,62,Voucher;GiftCard
2707,33,Male,Delhi,Low,91,Cashback;GiftCard
2708,56,Male,Bangalore,Low,12,GiftCard;Voucher
2709,21,Other,Kolkata,High,76,TShirt;Coupon10
2710,22,Male,Mumbai,High,37,TShirt;Voucher
2711,35,Female,Delhi,Medium,29,Coupon10;TShirt;GiftCard
2712,23,Female,Delhi,Medium,76,Voucher;Cashback;GiftCard
2713,36,Male,Delhi,Medium,61,Cashback;Voucher;TShirt
2714,47,Male,Delhi,High,93,Voucher;TShirt;Cashback
2715,23,Female,Bangalore,High,20,TShirt
2716,35,Male,Delhi,Low,17,GiftCard
2717,27,Other,Kolkata,Medium,38,TShirt
2718,44,Male,Kolkata,Low,25,Coupon10
2719,23,Female,Bangalore,Medium,98,Voucher;Cashback;Coupon10
2720,45,Other,Delhi,Low,2,Cashback
2721,34,Male,Chennai,Low,80,Cashback;Coupon10;Voucher
2722,47,Other,Mumbai,Medium,53,Coupon10;Cashback
2723,58,Other,Bangalore,Low,16,TShirt;Cashback;Voucher
2724,54,Female,Chennai,Low,28,Cashback;TShirt;Voucher
2725,29,Male,Bangalore,Medium,54,Voucher;Coupon10
2726,60,Female,Bangalore,Medium,27,Coupon10
2727,43,Male,Mumbai,Medium,54,TShirt
2728,36,Male,Chennai,Low,65,Voucher;Cashback
2729,58,Other,Bangalore,Medium,93,GiftCard;Coupon10
2730,19,Male,Chennai,Low,15,Voucher
2731,57,Male,Bangalore,Medium,12,Coupon10;GiftCard
2732,42,Male,Bangalore,Low,33,GiftCard;Coupon10
2733,20,Male,Kolkata,High,0,TShirt;Coupon10;Voucher
2734,41,Male,Delhi,High,54,Coupon10
2735,34,Female,Kolkata,Medium,76,Voucher;Cashback
2736,50,Male,Delhi,Low,61,TShirt;Coupon10;Cashback
2737,45,Female,Mumbai,Medium,31,Coupon10;GiftCard;Cashback
2738,33,Female,Delhi,Low,7,Cashback;TShirt
2739,30,Male,Mumbai,Low,47,Cashback;Voucher
2740,41,Female,Delhi,Medium,60,GiftCard
2741,60,Male,Chennai,Medium,97,Coupon10;GiftCard;Voucher
2742,25,Other,Kolkata,Low,92,TShirt;Coupon10
2743,55,Male,Chennai,High,58,Voucher
2744,27,Other,Chennai,Low,34,Coupon10;Cashback
2745,55,Male,Chennai,Low,80,Voucher;Cashback;GiftCard
2746,49,Female,Kolkata,Low,20,Coupon10;GiftCard;TShirt
2747,20,Male,Mumbai,High,97,Coupon10;GiftCard;Voucher
2748,40,Other,Mumbai,Medium,88,Voucher
2749,54,Male,Kolkata,Low,20,TShirt
2750,34,Female,Kolkata,Low,29,GiftCard
2751,48,Female,Mumbai,Low,74,Coupon10;GiftCard
2752,22,Other,Delhi,High,16,Cashback;TShirt;GiftCard
2753,18,Female,Bangalore,High,77,TShirt;Voucher;Cashback
2754,57,Female,Chennai,Low,91,GiftCard;TShirt
2755,44,Male,Bangalore,High,30,Coupon10;GiftCard
2756,23,Female,Kolkata,Medium,73,TShirt;Coupon10;Cashback
2757,36,Other,Mumbai,High,77,Coupon10;TShirt;Cashback
2758,41,Female,Kolkata,Medium,91,Cashback
2759,30,Male,Chennai,Medium,69,TShirt;GiftCard;Voucher
2760,24,Female,Mumbai,High,97,GiftCard;TShirt
2761,52,Other,Mumbai,Low,61,Coupon10;Voucher;Cashback
2762,55,Male,Bangalore,High,12,Coupon10;Voucher
2763,47,Other,Delhi,Low,50,Cashback
2764,43,Other,Bangalore,High,30,Voucher
2765,45,Female,Delhi,Low,90,Cashback
2766,53,Female,Kolkata,Low,46,GiftCard
2767,43,Male,Chennai,Medium,33,TShirt;Cashback;GiftCard
2768,27,Other,Chennai,Medium,17,TShirt;GiftCard;Cashback
2769,27,Other,Kolkata,Medium,81,TShirt;GiftCard
2770,49,Female,Mumbai,High,97,Voucher
2771,57,Female,Kolkata,High,16,GiftCard
2772,24,Female,Mumbai,High,64,Cashback
2773,55,Other,Bangalore,Low,63,TShirt;Cashback;GiftCard
2774,21,Female,Mumbai,Low,93,Cashback
2775,51,Female,Kolkata,Low,68,GiftCard;Coupon10
2776,20,Female,Bangalore,Low,78,Voucher;GiftCard
2777,50,Male,Mumbai,Low,48,Coupon10;GiftCard
2778,38,Other,Delhi,Medium,30,Coupon10
2779,33,Female,Delhi,Medium,9,Voucher;GiftCard;Cashback
2780,32,Female,Delhi,Low,99,TShirt
2781,52,Other,Mumbai,High,75,Coupon10;Cashback
2782,28,Female,Bangalore,Medium,59,TShirt;GiftCard
2783,34,Other,Chennai,Medium,74,TShirt;Cashback;GiftCard
2784,38,Female,Mumbai,High,69,Cashback
2785,50,Male,Chennai,High,25,Coupon10;GiftCard;Voucher
2786,21,Other,Mumbai,Medium,47,Coupon10;Cashback
2787,42,Other,Chennai,Low,77,GiftCard;Cashback;TShirt
2788,48,Other,Kolkata,High,53,Voucher;Cashback;Coupon10
2789,30,Other,Bangalore,Medium,24,Cashback;GiftCard;Coupon10
2790,22,Male,Bangalore,High,37,Cashback;TShirt
2791,60,Male,Mumbai,High,99,Cashback;GiftCard;TShirt
2792,48,Other,Mumbai,Low,75,Coupon10
2793,29,Male,Kolkata,High,47,Cashback;TShirt;Coupon10
2794,24,Other,Delhi,High,92,TShirt;Coupon10;GiftCard
2795,19,Other,Kolkata,Low,100,Coupon10
2796,32,Male,Mumbai,Medium,5,GiftCard;Voucher;Cashback
2797,50,Other,Mumbai,High,15,Coupon10;Cashback;GiftCard
2798,41,Male,Kolkata,Medium,5,Cashback;GiftCard
2799,46,Other,Kolkata,High,76,TShirt;GiftCard
2800,46,Other,Kolkata,Low,78,Coupon10;TShirt;Cashback
2801,37,Male,Delhi,High,30,GiftCard
2802,47,Other,Chennai,Low,8,Voucher;Coupon10;GiftCard
2803,29,Other,Delhi,Medium,99,Cashback;Coupon10
2804,59,Female,Bangalore,Medium,46,GiftCard;Cashback
2805,58,Other,Mumbai,Low,64,TShirt;Voucher;Coupon10
2806,58,Other,Bangalore,High,36,TShirt
2807,58,Male,Mumbai,High,60,Voucher;TShirt;GiftCard
2808,27,Other,Mumbai,Low,86,Cashback;TShirt;GiftCard
2809,29,Male,Mumbai,Medium,69,Voucher
2810,55,Female,Mumbai,Medium,8,Cashback
2811,45,Male,Delhi,Medium,98,TShirt
2812,51,Male,Kolkata,High,63,Coupon10;GiftCard
2813,60,Female,Mumbai,Low,23,Cashback;Coupon10
2814,31,Other,Mumbai,Medium,22,Coupon10;Voucher;TShirt
2815,25,Other,Delhi,Medium,82,TShirt;Voucher;Cashback
2816,19,Other,Bangalore,Medium,78,Cashback;Voucher
2817,50,Female,Delhi,Low,99,TShirt
2818,33,Other,Mumbai,High,28,TShirt;Cashback
2819,22,Female,Chennai,Low,56,TShirt;Coupon10
2820,35,Male,Kolkata,High,18,GiftCard;Voucher;Cashback
2821,51,Male,Chennai,Medium,54,TShirt
2822,32,Other,Kolkata,Medium,75,Cashback;Coupon10;TShirt
2823,56,Male,Bangalore,Medium,34,GiftCard;Cashback
2824,46,Male,Chennai,Medium,34,Voucher;GiftCard;Cashback
2825,48,Male,Mumbai,Low,85,Cashback
2826,19,Male,Mumbai,Medium,40,GiftCard;Cashback
2827,33,Other,Delhi,High,84,Cashback;Voucher;TShirt
2828,57,Female,Kolkata,Low,4,Cashback;Coupon10;TShirt
2829,57,Female,Chennai,Medium,20,Voucher;TShirt;GiftCard
2830,23,Female,Kolkata,Medium,89,Coupon10;Voucher;Cashback
2831,29,Female,Chennai,High,85,Coupon10;Voucher;GiftCard
2832,26,Female,Bangalore,High,45,GiftCard;Voucher
2833,49,Female,Delhi,Medium,6,Voucher;Cashback
2834,44,Female,Mumbai,Medium,75,Voucher;GiftCard
2835,40,Female,Delhi,High,93,Voucher;Cashback;Coupon10
2836,40,Male,Chennai,Medium,60,GiftCard;Cashback;Coupon10
2837,57,Male,Kolkata,Medium,83,Coupon10
2838,26,Male,Mumbai,Low,77,GiftCard;TShirt
2839,37,Other,Kolkata,Low,81,TShirt;Voucher;GiftCard
2840,23,Other,Delhi,Medium,68,Coupon10
2841,60,Other,Chennai,High,62,Cashback;Voucher;GiftCard
2842,49,Male,Mumbai,High,93,GiftCard
2843,60,Other,Chennai,Medium,22,Voucher;Cashback
2844,33,Other,Mumbai,Medium,32,GiftCard;Coupon10;Cashback
2845,35,Female,Bangalore,High,55,GiftCard;Cashback;Voucher
2846,36,Male,Mumbai,Low,84,Cashback;TShirt
2847,60,Other,Kolkata,Low,38,Coupon10;TShirt
2848,22,Male,Bangalore,Low,81,GiftCard;TShirt
2849,49,Female,Kolkata,Low,53,GiftCard;Coupon10;Cashback
2850,41,Female,Bangalore,Low,19,TShirt;Voucher;Cashback
2851,60,Male,Delhi,Medium,25,GiftCard
2852,47,Female,Bangalore,High,1,Coupon10;Cashback
2853,44,Other,Chennai,High,40,TShirt;GiftCard;Voucher
2854,49,Other,Kolkata,High,30,TShirt
2855,54,Female,Delhi,High,54,Voucher;Coupon10;TShirt
2856,47,Other,Kolkata,Low,51,Voucher;TShirt;GiftCard
2857,32,Other,Delhi,High,83,GiftCard;TShirt
2858,51,Other,Chennai,High,0,Voucher;GiftCard;TShirt
2859,55,Male,Kolkata,High,61,Cashback
2860,60,Other,Delhi,Medium,21,Coupon10;TShirt;Voucher
2861,50,Other,Mumbai,Medium,47,Voucher;GiftCard
2862,53,Other,Kolkata,Low,39,Voucher;GiftCard
2863,41,Other,Delhi,High,76,Cashback;GiftCard;Coupon10
2864,45,Other,Chennai,High,39,Coupon10
2865,34,Other,Delhi,Medium,55,TShirt
2866,35,Male,Chennai,Low,96,TShirt
2867,58,Other,Bangalore,Low,22,Coupon10;Voucher
2868,19,Female,Chennai,Medium,18,TShirt;GiftCard;Cashback
2869,22,Other,Mumbai,Medium,0,Voucher
2870,33,Male,Mumbai,High,23,Coupon10;GiftCard;Cashback
2871,55,Other,Delhi,Low,2,Voucher
2872,30,Male,Delhi,Medium,23,Coupon10;Cashback;TShirt
2873,46,Other,Kolkata,High,42,TShirt
2874,31,Female,Delhi,Low,32,Coupon10;Cashback;GiftCard
2875,45,Male,Bangalore,Medium,89,Coupon10;Cashback
2876,19,Female,Kolkata,High,34,Coupon10;GiftCard;TShirt
2877,54,Other,Delhi,Medium,46,Cashback;Coupon10
2878,21,Other,Mumbai,Low,94,Cashback
2879,60,Male,Kolkata,High,25,Coupon10;TShirt;Voucher
2880,36,Female,Mumbai,Low,92,Coupon10;TShirt
2881,20,Female,Mumbai,Medium,27,TShirt;Coupon10;GiftCard
2882,41,Male,Chennai,Low,66,Cashback;Coupon10
2883,52,Male,Chennai,Low,0,Coupon10
2884,36,Female,Bangalore,Medium,32,Voucher
2885,54,Other,Mumbai,High,3,Cashback
2886,25,Male,Bangalore,High,37,TShirt
2887,24,Other,Delhi,Low,41,GiftCard;Cashback
2888,40,Male,Delhi,High,79,TShirt
2889,29,Male,Bangalore,Low,47,Cashback;Voucher;GiftCard
2890,21,Other,Mumbai,Medium,58,TShirt;GiftCard;Voucher
2891,28,Male,Chennai,High,56,Voucher;TShirt;Coupon10
2892,49,Male,Chennai,High,69,Cashback
2893,35,Male,Chennai,Medium,11,Cashback;GiftCard
2894,36,Other,Kolkata,Low,31,Voucher;GiftCard
2895,45,Other,Mumbai,Medium,5,TShirt;GiftCard;Voucher
2896,59,Other,Bangalore,Medium,9,TShirt;Coupon10;GiftCard
2897,36,Other,Delhi,Low,76,Voucher;Coupon10
2898,22,Female,Kolkata,Medium,77,Coupon10;Cashback
2899,33,Male,Bangalore,Low,88,Cashback;GiftCard
2900,30,Other,Chennai,Medium,92,GiftCard;Coupon10
2901,28,Female,Bangalore,High,7,TShirt;Voucher
2902,19,Male,Mumbai,Low,35,TShirt
2903,30,Male,Delhi,Medium,66,Voucher
2904,38,Male,Kolkata,Low,48,Cashback
2905,44,Female,Chennai,Low,65,TShirt
2906,23,Female,Bangalore,High,30,Cashback
2907,18,Male,Bangalore,Low,31,TShirt;Cashback
2908,25,Other,Chennai,Low,91,Cashback
2909,59,Other,Bangalore,High,94,GiftCard;Cashback;Voucher
2910,20,Female,Kolkata,Low,54,GiftCard
2911,55,Male,Chennai,High,21,Cashback;Coupon10;Voucher
2912,24,Female,Kolkata,Medium,56,TShirt;Cashback;Voucher
2913,28,Female,Mumbai,High,66,Cashback
2914,35,Male,Chennai,Medium,96,GiftCard;TShirt
2915,43,Female,Bangalore,Low,51,GiftCard;Cashback;TShirt
2916,57,Female,Kolkata,Low,93,Cashback;GiftCard;TShirt
2917,23,Other,Chennai,Low,76,Voucher;TShirt;Coupon10
2918,56,Other,Bangalore,High,67,GiftCard;Cashback;Voucher
2919,56,Other,Chennai,High,63,GiftCard;Cashback
2920,39,Female,Bangalore,High,88,GiftCard;Cashback;TShirt
2921,20,Other,Kolkata,High,46,TShirt;Coupon10
2922,32,Male,Kolkata,Medium,29,TShirt;Voucher
2923,55,Other,Mumbai,High,67,GiftCard;Coupon10;Voucher
2924,30,Female,Mumbai,Medium,50,Coupon10
2925,59,Male,Mumbai,Medium,89,Coupon10;Cashback
2926,43,Male,Delhi,High,71,Cashback;TShirt
2927,25,Male,Mumbai,High,38,Coupon10
2928,35,Male,Bangalore,Low,2,TShirt;Cashback
2929,43,Other,Mumbai,High,3,TShirt;Cashback;GiftCard
2930,33,Other,Kolkata,High,70,Coupon10;Voucher;Cashback
2931,38,Other,Bangalore,High,41,GiftCard;Cashback;Voucher
2932,34,Other,Mumbai,Low,20,TShirt;Voucher
2933,19,Female,Bangalore,High,46,TShirt
2934,58,Other,Kolkata,High,26,Coupon10;Voucher;TShirt
2935,29,Male,Bangalore,High,60,Cashback;Coupon10
2936,55,Female,Delhi,Medium,19,Cashback;Coupon10
2937,20,Female,Kolkata,Medium,10,Cashback;Coupon10;Voucher
2938,49,Other,Mumbai,Low,15,Cashback
2939,41,Female,Kolkata,High,16,Voucher;Cashback
2940,54,Male,Delhi,Medium,52,Cashback
2941,52,Female,Chennai,High,30,GiftCard;TShirt;Coupon10
2942,35,Other,Mumbai,High,26,GiftCard
2943,38,Male,Kolkata,High,57,Voucher;Coupon10
2944,22,Male,Mumbai,Low,3,Coupon10
2945,19,Other,Delhi,Medium,66,TShirt
2946,54,Female,Kolkata,High,48,GiftCard;Cashback
2947,50,Male,Delhi,Medium,48,GiftCard;Coupon10
2948,46,Female,Bangalore,Medium,18,TShirt;GiftCard;Cashback
2949,25,Female,Chennai,Low,85,Coupon10;TShirt
2950,54,Female,Delhi,Medium,85,Voucher
2951,28,Other,Kolkata,Low,33,Voucher
2952,53,Male,Kolkata,Medium,74,Voucher
2953,41,Other,Chennai,High,55,Coupon10;Cashback
2954,37,Other,Chennai,High,81,Voucher;Coupon10;GiftCard
2955,21,Male,Kolkata,Medium,40,GiftCard;Cashback
2956,54,Other,Delhi,High,6,Coupon10
2957,52,Male,Bangalore,Low,67,Voucher;Coupon10
2958,21,Female,Delhi,High,49,Voucher
2959,56,Other,Chennai,High,74,Voucher
2960,54,Male,Bangalore,High,88,GiftCard;Cashback
2961,20,Male,Kolkata,High,43,Cashback;Voucher
2962,22,Other,Delhi,High,67,GiftCard;Cashback
2963,19,Other,Mumbai,High,19,Coupon10;Cashback;TShirt
2964,53,Other,Bangalore,High,76,Coupon10
2965,29,Male,Mumbai,Low,28,TShirt;Coupon10
2966,46,Other,Kolkata,High,84,Coupon10;GiftCard
2967,40,Female,Chennai,Low,55,Coupon10
2968,21,Male,Chennai,High,85,Coupon10
2969,43,Male,Delhi,Low,38,TShirt;Cashback
2970,39,Other,Bangalore,High,91,TShirt;Cashback;Coupon10
2971,32,Male,Chennai,Medium,82,GiftCard;TShirt;Cashback
2972,49,Female,Chennai,Low,57,TShirt;Cashback;GiftCard
2973,59,Female,Bangalore,High,11,Voucher
2974,27,Male,Chennai,Medium,79,Cashback
2975,51,Male,Kolkata,High,82,GiftCard
2976,56,Other,Chennai,Medium,84,Cashback;GiftCard
2977,26,Female,Bangalore,Low,70,GiftCard;Voucher
2978,30,Female,Chennai,High,58,Voucher
2979,29,Female,Bangalore,High,12,TShirt;Voucher
2980,19,Other,Chennai,High,80,Voucher;TShirt
2981,56,Female,Delhi,Low,19,TShirt;Cashback;GiftCard
2982,36,Male,Delhi,Medium,30,Voucher;TShirt
2983,19,Other,Delhi,High,39,GiftCard
2984,59,Other,Chennai,Low,75,TShirt
2985,42,Female,Mumbai,High,31,Voucher;TShirt
2986,20,Other,Kolkata,Medium,67,TShirt;Cashback
2987,20,Male,Delhi,High,16,Coupon10;GiftCard
2988,21,Other,Delhi,Low,10,Cashback;GiftCard;TShirt
2989,54,Other,Kolkata,High,63,Cashback
2990,44,Male,Chennai,High,98,GiftCard;TShirt
2991,32,Other,Bangalore,Medium,30,Voucher;TShirt
2992,43,Other,Bangalore,High,96,Coupon10;GiftCard
2993,46,Female,Kolkata,Low,66,TShirt;GiftCard
2994,33,Other,Delhi,Medium,56,Coupon10
2995,40,Male,Mumbai,Low,86,TShirt;GiftCard;Voucher
2996,37,Female,Bangalore,Low,53,Coupon10;Cashback
2997,20,Other,Kolkata,Low,96,Coupon10;Voucher;Cashback
2998,29,Male,Kolkata,Medium,25,TShirt;Voucher;Cashback
2999,33,Male,Bangalore,Medium,23,Voucher
3000,37,Male,Kolkata,Low,24,TShirt;Cashback;GiftCard
3001,59,Female,Kolkata,Low,65,GiftCard;TShirt;Voucher
3002,32,Other,Bangalore,Medium,88,TShirt;Coupon10
3003,42,Female,Bangalore,High,58,Voucher;Cashback
3004,42,Male,Delhi,Medium,6,TShirt
3005,30,Female,Bangalore,High,47,TShirt
3006,53,Male,Bangalore,Medium,14,Cashback
3007,47,Male,Kolkata,Low,73,Cashback;Voucher
3008,44,Male,Mumbai,High,65,Cashback
3009,54,Male,Chennai,Low,83,GiftCard;TShirt;Cashback
3010,22,Female,Bangalore,Low,91,TShirt;Voucher
3011,40,Female,Bangalore,High,66,GiftCard;Voucher;Cashback
3012,20,Female,Kolkata,High,79,Coupon10;GiftCard;Voucher
3013,52,Other,Bangalore,Low,72,Cashback;TShirt
3014,58,Other,Bangalore,High,92,Coupon10;TShirt
3015,47,Female,Bangalore,Low,18,TShirt;GiftCard;Voucher
3016,31,Male,Delhi,High,8,Coupon10
3017,31,Female,Mumbai,High,12,Voucher
3018,20,Female,Kolkata,High,35,GiftCard;Voucher
3019,31,Male,Chennai,Medium,55,Cashback
3020,33,Other,Bangalore,High,0,TShirt;Cashback
3021,35,Male,Chennai,High,5,Coupon10;TShirt
3022,24,Other,Bangalore,High,40,GiftCard;TShirt;Coupon10
3023,38,Female,Bangalore,High,35,Coupon10;Cashback
3024,40,Male,Chennai,High,84,Cashback
3025,23,Female,Chennai,Low,69,Cashback;TShirt;Voucher
3026,43,Female,Kolkata,High,8,Cashback;TShirt;Voucher
3027,22,Male,Delhi,Low,77,TShirt;Voucher
3028,55,Other,Delhi,High,1,Voucher;GiftCard
3029,39,Other,Kolkata,High,20,TShirt
3030,23,Female,Bangalore,Low,55,TShirt
3031,49,Other,Chennai,Low,37,Coupon10
3032,28,Female,Bangalore,Medium,37,TShirt;GiftCard
3033,48,Female,Chennai,High,76,Coupon10;GiftCard
3034,48,Female,Chennai,High,20,Coupon10
3035,54,Other,Chennai,High,100,TShirt;Cashback
3036,44,Other,Chennai,High,70,Voucher
3037,44,Female,Mumbai,Low,67,Coupon10;Voucher
3038,34,Female,Chennai,Low,56,Coupon10
3039,22,Female,Mumbai,High,54,Cashback
3040,27,Other,Chennai,High,20,Cashback;GiftCard
3041,19,Male,Chennai,Low,65,Coupon10
3042,54,Male,Bangalore,High,56,Voucher;Cashback
3043,53,Other,Chennai,High,54,Coupon10
3044,39,Other,Kolkata,Low,91,Cashback;Coupon10
3045,57,Female,Mumbai,Low,31,GiftCard
3046,18,Male,Bangalore,Low,49,Coupon10;Voucher
3047,60,Female,Delhi,Medium,5,Cashback
3048,26,Other,Delhi,High,57,TShirt;GiftCard;Cashback
3049,55,Male,Delhi,High,64,TShirt;Cashback
3050,57,Female,Kolkata,Low,87,GiftCard
3051,49,Female,Chennai,High,54,GiftCard;Coupon10
3052,54,Other,Kolkata,Medium,16,Voucher;TShirt;GiftCard
3053,23,Female,Bangalore,Medium,32,Coupon10;Cashback
3054,57,Male,Bangalore,Low,18,Coupon10
3055,24,Male,Bangalore,Low,39,GiftCard
3056,51,Male,Delhi,Medium,57,Voucher;TShirt
3057,42,Male,Chennai,Medium,37,Coupon10
3058,34,Male,Kolkata,Low,11,TShirt
3059,21,Female,Kolkata,High,73,Cashback;Voucher
3060,44,Other,Chennai,High,84,GiftCard;TShirt
3061,45,Female,Delhi,High,28,TShirt;Coupon10
3062,20,Male,Delhi,Low,28,Coupon10;Cashback;TShirt
3063,44,Female,Mumbai,Medium,58,TShirt;GiftCard;Coupon10
3064,34,Female,Chennai,High,0,TShirt;Voucher;Coupon10
3065,29,Male,Bangalore,Medium,95,Voucher
3066,52,Male,Bangalore,Low,54,Voucher
3067,49,Other,Delhi,High,84,TShirt;GiftCard
3068,32,Female,Delhi,High,38,Coupon10;Cashback;Voucher
3069,38,Male,Bangalore,Low,46,TShirt;Voucher;GiftCard
3070,60,Female,Delhi,Low,56,TShirt;Voucher;Coupon10
3071,30,Other,Bangalore,High,93,TShirt;Coupon10;Voucher
3072,45,Female,Mumbai,High,63,Coupon10;Voucher
3073,38,Other,Chennai,Medium,41,TShirt;Voucher;GiftCard
3074,45,Other,Mumbai,High,95,GiftCard;TShirt
3075,23,Other,Kolkata,Low,90,Voucher;Cashback;TShirt
3076,47,Other,Kolkata,Medium,46,Coupon10;GiftCard;TShirt
3077,21,Other,Kolkata,Medium,93,GiftCard;TShirt
3078,45,Female,Kolkata,High,80,Cashback;TShirt
3079,21,Male,Chennai,High,9,Cashback
3080,58,Other,Bangalore,Low,27,Coupon10
3081,40,Male,Delhi,Low,20,TShirt;GiftCard
3082,50,Other,Mumbai,Medium,72,Voucher
3083,51,Female,Kolkata,Medium,74,Cashback;Voucher;TShirt
3084,40,Other,Delhi,Low,72,GiftCard;Cashback
3085,51,Male,Mumbai,High,60,Voucher;TShirt;Coupon10
3086,58,Female,Chennai,Low,94,TShirt;Coupon10
3087,51,Other,Bangalore,High,30,Coupon10
3088,41,Male,Bangalore,Medium,3,Coupon10;TShirt
3089,28,Male,Delhi,Low,81,GiftCard;Cashback;TShirt
3090,41,Male,Delhi,Low,21,Voucher;TShirt
3091,26,Male,Bangalore,Medium,42,Coupon10;Voucher;Cashback
3092,26,Other,Bangalore,High,57,TShirt
3093,18,Female,Mumbai,High,94,Coupon10;TShirt
3094,42,Female,Chennai,Medium,30,TShirt;Voucher;Cashback
3095,37,Other,Mumbai,Medium,85,TShirt
3096,18,Male,Kolkata,Low,97,Voucher;TShirt;Coupon10
3097,28,Male,Chennai,Medium,46,Cashback
3098,41,Other,Delhi,Low,40,TShirt;Cashback
3099,30,Female,Kolkata,Low,5,Voucher
3100,19,Female,Kolkata,Medium,93,Voucher;GiftCard;TShirt
3101,35,Other,Mumbai,High,7,Voucher
3102,49,Male,Kolkata,Low,89,Voucher;GiftCard
